join_key,year,street,state,city,zip,zip4,dept_sta,inc_type,num_mile,street_pre,streetname,streettype,streetsuf,apt_no,x_street
CA51020052920150000160000,2015,  riego RD ,CA,Pleasant Grove,95668,,9,700,,,riego,RD,,,pleasant grove road
CA33120080920150089688000,2015,00024259  ACACIA ST ,CA,WILD,92595,,RRU,300,24259,,ACACIA,ST,,,24000 BLK MANZANITA ST 32099
CA52030101920160009268000,2016,00007380  CARDINAL RD ,CA,RTR,96021,,TGU,311,7380,,CARDINAL,RD,,,16932 BLK SWALLOW CT 7378 BLK
CA19110062320150172023000,2015,24500 N MAIN  ,CA,SANTA CLARITA,0,0,73,323,24500,N,MAIN,,,,btwn W LYONS AV
CA38005071720140010331000,2014,705  NATOMA ST ,CA,San Francisco,94103,,,733,705,,NATOMA,ST,,,
CA43040112920160008488000,2016,00000580  LANDAU CT ,CA,MORGANHILLCITY,95037,,SCU,550,580,,LANDAU,CT,,,DEADEND 17300 BLK GRAND PRIX
CA37084033020140030807000,2014,1527 E Main ST ,CA,EL CAJON,92021,,8,321,1527,E,Main,ST,,272,
CA09060060120020001075000,2002,3421   Spruce AVE  ,CA,South Lake Tahoe,96150, ,1,321,3421, ,Spruce,AVE, ,39,
CA19105112220070000070000,2007,    SB 101 FY X BENTON WY    ,CA,LOS ANGELES,90026, ,6,131, , ,SB 101 FY X BENTON WY, , , ,SB 101 FY X BENTON WY
CA55050073120150007907000,2015,00017997  LITTLE FULLER RD ,CA,TWAINHARTE,95383,,TCU,611,17997,,LITTLE FULLER,RD,,,22921 BLK SOUTH FORK LOWER R
CA30065051720160051809000,2016,1211  PUERTA DEL SOL  ,CA,SAN CLEMENTE,0,0,FS5,321,1211,,PUERTA DEL SOL,,,200,SOVEREIGN HEALTH
CA27024021120160000677000,2016,00005315  CARMEL VALLEY RD ,CA,RIORD,93923,,BEU,321,5315,,CARMEL VALLEY,RD,,G209,26099 BLK VIA MALLORCA 1 BLK
CA07095010620050500170000,2005,363   MARINA WAY S,CA,Richmond,94804, ,67,100,363, ,MARINA,WAY,S, ,
CA04010062420150005945000,2015,1199  DIABLO AVE ,CA,Chico,95926,,42,321,1199,,DIABLO,AVE,,107,CERES AVE
CA36180092520088005835000,2008,  S CENTER ST  ,CA,REDLANDS,92373, ,261,463, ,S,CENTER,ST, , ,CYPRESS
CA04010081620150007719000,2015,2750  SIERRA SUNRISE TER ,CA,Chico,95928,,5,321,2750,,SIERRA SUNRISE,TER,,104,AMANECIDA COM
CA43070062120161739036000,2016,704 E HEDDING ST ,CA,SAN JOSE,95112,,5,300,704,E,HEDDING,ST,,,
CA19155021020150000735000,2015,500  AVENUE F  ,CA,Redondo Beach,90277,,1,321,500,,AVENUE F,,,A,
CA34080040620090017493000,2009,0   65TH STREET EW  ,CA,Sacramento,95820, , ,400,0, ,65TH STREET,EW, , ,FRUITRIDGE
CA19055053020150015207000,2015,7163  PELLET ST ,CA,DOWNEY,90241,,,321,7163,,PELLET,ST,,,
CA37140012120150008486000,2015,245  Padua Hills PL ,CA,SAN DIEGO,92173,,29,321,245,,Padua Hills,PL,,F,245 Padua Hills Pl
CA19105042020070000354000,2007,11861 S LUCILE ST  ,CA,MAR VISTA,90230, ,62,444,11861,S,LUCILE,ST, , ,LUCILE                      ST
CA19110073120150211051000,2015,32910  CHANTADA  ,CA,ACTON,0,0,80,700,32910,,CHANTADA,,,,btwn SOLEDAD CANYON RD
CA33105040320140034582000,2014,00074180  ANGELS CAMP RD ,CA,PDES,92260,,RRU,510,74180,,ANGELS CAMP,RD,,,42000 BLK COBALT WY 42000 BLK
CA01075022520140013209000,2014,210  40TH STREET WAY ,CA,OAKLAND,94610,,ST1,321,210,,40TH STREET,WAY,,11A,210 40TH STREET WY
CA37140041620150043687000,2015,  Home AVE ,CA,SAN DIEGO,92105,,17,651,,,Home,AVE,,,Menlo
CA34080061920160040790000,2016,455  FLORIN RD ,CA,Sacramento,95831,,,321,455,,FLORIN,RD,,11A,
CA34080120520140072454000,2014,401  I ST ,CA,Sacramento,95814,,,321,401,,I,ST,,,
CA15010071920161627046000,2016,12300  REINA RD ,CA,BAKERSFIELD,93312,,K65,711,12300,,REINA,RD,,,
CA19110121820160366138000,2016,11235  FINEVIEW  ,CA,EL MONTE,0,0,90,611,11235,,FINEVIEW,,,,btwn MOUNTAIN VIEW RD
CA19105092820130000063000,2013,00222 N MOTT ST ,CA,LOS ANGELES,90033,,2,150,222,N,MOTT,ST,,,MOTT                        ST
CA10030091120166053460000,2016,1168 W San Madele AVE ,CA,Fresno,93711,,S20,611,1168,W,San Madele,AVE,,,
CA33040011520161600692000,2016,1101 E MENLO AVE ,CA,HEMET,92543,,1,611,1101,E,MENLO,AVE,,,1101 E MENLO AV28
CA50040082120160024430000,2016,1400  YOSEMITE BLVD ,CA,MODESTO,95354,,1,311,1400,,YOSEMITE,BLVD,,,
CA50040101520050016590000,2005,1600   LEGION PARK DR  ,CA,MODESTO,95357, ,8,131,1600, ,LEGION PARK,DR, , ,
CA36170112320141414742000,2014,955  DUESENBERG DR N,CA,Ontario,91764,,,321,955,,DUESENBERG,DR,N,3318,
CA30065021520140014014000,2014,16361  WOODRUFF  ,CA,WESTMINSTER,0,0,99,321,16361,,WOODRUFF,,,,NEAR DREY RD
CA33070053020160065350000,2016,00003515  ROCK BUTTE PL ,CA,PERR,92570,,RRU,321,3515,,ROCK BUTTE,PL,,,120 BLK SADDLEBACK WY DEADEN
CA54555092920080000615000,2008,    French Ranch Rd. RDS N,CA,SPRINGVILLE,93265, ,TUU,141, , ,French Ranch Rd.,RDS,N, ,Balch park Rd.
CA56020020520150004256000,2015,2383 E TORRANCE  ,CA,Simi Valley,93065,,,321,2383,E,TORRANCE,,,,
CA15010021720161606016000,2016,500  ROBERTS LN ,CA,OILDALE,93308,,K64,611,500,,ROBERTS,LN,,,
CA19145022720150013559000,2015,794 S Arroyo BLVD ,CA,Pasadena,91105,,31,321,794,S,Arroyo,BLVD,,,
CA19110051120140117428000,2014,1201  THE STRAND  ,CA,HERMOSA BEACH,0,0,811,321,1201,,THE STRAND,,,,btwn PIER AV
CA30030051120151505571000,2015,1401 W AVE ANTIGUA  ,CA,Fullerton,92833,,4,321,1401,W,AVE ANTIGUA,,,,
CA01075090920140060466000,2014,965  55TH ST ,CA,OAKLAND,94609,,ST0,320,965,,55TH,ST,,,965 55TH ST
CA50085100120140002038000,2014,2842  ROSS AVE ,CA,RIVERBANK,95367,,36,111,2842,,ROSS,AVE,,,
CA15010072520050520592000,2005,    MILO AV    ,CA,BUTTONWILLOW,93206, ,K25,143, , ,MILO AV, , , ,WILLOW ST
CA19145060420150035238000,2015,25  KEWEN PL ,CA,PASADENA,91106,,91,740,25,,KEWEN,PL,,,
CA19110020320080027370000,2008,  E ALONDRA    ,CA,NORWALK,0,0,115,463, ,E,ALONDRA, , , ,NORWALKBLVDD
CA27060032220140001535000,2014,825  LOTTIE ST ,CA,MONTEREY,93940,,2,321,825,,LOTTIE,ST,,,
CA19110072420160214078000,2016,43464 N 32ND  W,CA,LANCASTER,0,0,134,611,43464,N,32ND,,W,204,btwn W AVENUE K4
CA52030112020150009696000,2015,00023150  SMITH  ,CA,ELCAMINO,96035,,TGU,500,23150,,SMITH,,,,7370 BLK MCCLURE AV 7360 BLK
CA19110101120140262902000,2014,22640  GARZOTA  ,CA,SANTA CLARITA,0,0,111,321,22640,,GARZOTA,,,122,btwn AVENIDA TERRAZA
CA19055120220160035986000,2016,0  BARLIN  ,CA,DOWNEY,90242,,,611,0,,BARLIN,,,,
CA41095103020161694172000,2016,2206  DERRY WAY ,CA,SOUTH SAN FRANCISCO,94080,,63,321,2206,,DERRY,WAY,,,2206 DERRY WY
CA19110012420150023840000,2015,2200 E WILLOW  ,CA,SIGNAL HILL,0,0,60,321,2200,E,WILLOW,,,,btwn N DAWSON AV
CA39060070620160160906000,2016,21900 N HWY 99 Frontage RD E,CA,Ripon,95366,,1,321,21900,N,HWY 99 Frontage,RD,E,,
CA41085050920060001536000,2006,    101    ,CA,San Mateo,94401, ,14,463, , ,101, , , ,
CA33054092720160117408000,2016,00026158  DARDANELLE CT ,CA,MOVA,92553,,RRU,321,26158,,DARDANELLE,CT,,,13430 BLK LAKEPORT DR DEADEN
CA54045090720130008551000,2013,2224 W Caldwell AV ,CA,Visalia,93277,,S52,151,2224,W,Caldwell,AV,,,Fire located in orchard Approx
CA54010010420160000035000,2016,840  First DR ,CA,Dinuba,93618,,S31,652,840,,First,DR,,,
CA37165111320140023625000,2014,00011486  CAMPO RD ,CA,SANMIGUEL,91977,,MVU,321,11486,,CAMPO,RD,,,3600 BLK VIA MERCADO 11399 BL
CA50040062020080010731000,2008,3208   DORIS CT  ,CA,MODESTO,95354, ,3,113,3208, ,DORIS,CT, , ,
CA19055100720150029226000,2015,9800  LESTERFORD  ,CA,DOWNEY,90240,,,100,9800,,LESTERFORD,,,,
